bookID,title,authors,isbn
17043,Essentials of American Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato,032127623X
17045,American Government: Continuity and Change  Texas Edition,Karen  O'Connor/Larry J. Sabato,0321365607
17054,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland,042518238X
17056,Moonage Daydream: The Life & Times of Ziggy Stardust,David Bowie/Mick Rock,0789313502
17057,From Sawdust to Stardust: The Biography of DeForest Kelley,Terry Lee Rioux,0743457625
17059,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide  #1),Douglas Adams,1400052939
17061,Coraline,Neil Gaiman/Dave McKean,0061139378
17067,Jurassic Park Institute Dinosaur Field Guide,Michael K. Brett-Surman/Thomas R. Holtz Jr./Bob Walters,0375812938
17075,Lost World of Agharti: The Mystery of Vril Power,Alec MacLellan,0285633147
17085,I Am the Blues: The Willie Dixon Story,Willie Dixon/Don Snowden,0306804158
17098,Isaac Newton,James Gleick,1400032954
17112,Things Fall Apart: An Adapted Classic,Chinua Achebe,0130235016
17116,The Stranger,Albert Camus/Stuart Gilbert,0394700023
17118,Having Our Say: The Delany Sisters' First 100 Years,Emily Mann/Sarah L. Delany/A. Elizabeth Delany/Amy Hill Hearth,0822215020
17122,Retrospective  1964-1984,H.R. Giger/Kathi Christen/Adrienne Theimer/Ernst  Fuchs,1883398290
17123,Handmaid's Tale,Margaret Atwood,0860688666
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn/H.T. Willetts,0374529523
17133,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,Richard B. Alley,0691102961
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison,1883011523
17149,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser,0385509847
17150,My Ántonia (Great Plains Trilogy  #3),Willa Cather,1583485090
17151,Marie Antoinette: The Journey,Antonia Fraser,0385489498
17152,My Antonia (Great Plains trilogy #3),Willa Cather/Alyssa  Harad,0743487699
17153,The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz,0060846879
17157,Marie Antoinette: The Journey,Antonia Fraser,0307277747
17158,Don Quixote: The Ormsby Translation  Revised  Backgrounds and Sources  Criticism,Miguel de Cervantes Saavedra/John Ormsby,0393090183
17170,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood,1593083327
17174,A Yellow Raft in Blue Water,Michael Dorris,0312421850
17176,The Sound and the Fury,William Faulkner,0679600175
17178,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,William Faulkner/David Minter/Noel Polk/Ben Wasson/C. Vann Woodward/Robert Penn Warren/Richard H. King/Jean-Paul Sartre/Irving Howe/Ralph Ellison,0393964817
17179,The Sound and the Fury,William Faulkner/Grover Gardner,0739325353
17181,CliffsNotes on Faulkner's The Sound and the Fury (Cliffs Notes),James Lamar Roberts/William Faulkner/CliffsNotes,0822012197
17184,The Invisible Man,H.G. Wells,0451528522
17185,The Invisible Man,H.G. Wells,0812504674
17188,Invisible Man,Ralph Ellison,0679723137
17189,The Invisible Man,H.G. Wells/Christopher Priest,014143998X
17202,To Sail Beyond the Sunset,Robert A. Heinlein,0399132678
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs,0399154094
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,0439700884
17208,Friday,Robert A. Heinlein,0345414004
17214,Starship Troopers,Robert A. Heinlein,0441783589
17215,Starship Troopers,Robert A. Heinlein,0441014100
17216,Starship Troopers,Robert A. Heinlein,1568654308
17224,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond,1890995525
17228,Zodiac,Neal Stephenson/Jean-Pierre Pugi,2207252647
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell,0786809302
17233,The Scarlet Letter,Nathaniel Hawthorne,1419542206
17236,Dracula,Bram Stoker/Jan Needle/Gary Blythe,0744586534
17238,Dracula,Bram Stoker/Joseph Valente,0743477367
17241,Dracula,Bram Stoker/Robert Whitfield,0786180404
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,0800809637
17245,Dracula,Bram Stoker/Nina Auerbach/David J. Skal,0393970124
17246,Macbeth,William Shakespeare/Paul Werstine/Barbara A. Mowat,0743482794
17247,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,1586638467
17248,Death of a Dreamer (Hamish Macbeth  #22),M.C. Beaton,0892967897
17250,The Crucible,Arthur  Miller/Christopher Bigsby,0142437336
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson,0375706364
17253,Spock: The Fire and the Rose (Star Trek: Crucible  #2),David R. George III,0743491696
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,0743491688
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,074349170X
17263,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose,0521447712
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow,048624895X
17267,The Great Divorce,C.S. Lewis,0006280560
17271,The Metaphysics of Star Trek,Richard Hanley,0465091245
17275,The Very Best of the Feynman Lectures,Richard P. Feynman,0465099009
17276,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman,0738209252
17277,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman,0738209279
17279,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman,0738202835
17280,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,0805390499
17289,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne,0786849738
17290,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish,0393011836
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,0786855398
17293,Babies (Baby Einstein),Julie Aigner-Clark,0786808381
17294,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,078685538X
17295,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,0786849711
17296,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,0786855371
17297,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,0807615323
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,1581345275
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,1581345283
17313,The Oath,Frank E. Peretti,1595540458
17315,Oath of Swords (War God  #1),David Weber,1416520864
17316,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,0671697986
17319,The Oath (Dismas Hardy  #8),John Lescroart,0451207645
17320,Wind Rider's Oath (War God  #3),David Weber,1416508953
17323,A Visitation of Spirits,Randall Kenan,0375703977
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,0975262203
17334,The Complete C.S. Lewis Signature Classics,C.S. Lewis,0061208493
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,0060819227
17344,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,0786198389
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,0345409469
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,0553077724
17355,The Illustrated A Brief History of Time,Stephen Hawking,0593040597
17356,Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,8484326373
17360,A First Course in String Theory,Barton Zwiebach,0521831431
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,0393312763
17364,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,009917331X
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,0786177284
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,0465023940
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,1591855101
17412,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten,0130669970
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,0486651916
17435,Physics for Scientists and Engineers,Douglas C. Giancoli,0132431068
17437,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,0130352993
17461,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,1416927832
17468,Black Beauty,Anna Sewell/Scott McKowen,1402714521
17473,Black Beauty (Coloring Book),Anna Sewell/John         Green,048629272X
17488,Five on a Treasure Island (Famous Five  #1),Enid Blyton,0340796146
17496,The Secret Seven (The Secret Seven  #1),Enid Blyton,0340917547
17503,The Circus of Adventure,Enid Blyton,0330244779
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company,9812468234
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,981246820X
17511,The Mystery of the Missing Cat,Gertrude Chandler Warner/Charles Tang,0785759379
17513,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,2831557437
17518,The Trolley Car Family,Eleanor Clymer/Ursula Koering,0590407325
17533,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,0316030899
17544,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,1562926160
17546,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,1555533078
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,0060004509
17550,Moods,Louisa May Alcott,0813516706
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves,0736805990
17580,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,0590488120
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,006446234X
17582,The Norton Anthology of Short Fiction,Richard Bausch,0393926117
17593,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,0139567569
17600,Homemade Love,bell hooks/Shane W. Evans,0786806435
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,0743456084
17602,Killing Rage: Ending Racism,bell hooks,0805050272
17603,Where We Stand: Class Matters,bell hooks,041592913X
17607,All About Love: New Visions,bell hooks,0688168442
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,0807050113
17609,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,1565847857
17610,The Karma Of Brown Folk,Vijay Prashad,0816634394
17619,The Negro,W.E.B. Du Bois/Robert Gregg,0812217756
17624,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,1594200297
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,0029131693
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,0160729947
17639,The Guardship (Thomas Marlowe  #1),James L. Nelson,0380804522
17643,Before We Were Free,Julia Alvarez,044023784X
17644,Moral Disorder and Other Stories,Margaret Atwood,0385503849
17645,The Penelopiad,Margaret Atwood/Laurel Merlington,1841957178
17646,The Tent,Margaret Atwood,0385516681
17650,The Robber Bride,Margaret Atwood,0385491034
17654,The Moth Diaries,Rachel Klein,0571219713
17658,Trauma,Graham Masterton,0451205553
17671,Liars and Saints,Maile Meloy,0743261984
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,0375708138
17675,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,140003177X
17679,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,0805832890
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,0060758767
17683,Dead Beat (The Dresden Files  #7),Jim Butcher,045146091X
17686,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,0805209069
17687,The Metamorphosis,Franz Kafka,1419172697
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,0684800705
17690,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,0099428644
17691,Franz Kafka: The Complete Stories,Franz Kafka/Nabum N. Glazer/John Updike,0805238638
17692,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,0805209999
17694,The Zürau Aphorisms,Franz Kafka/Michael Hofmann/Geoffrey Brock/Roberto Calasso,0805212078
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,0375411720
17698,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,0812975049
17701,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,0142400653
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Tommy Lee/Mick Mars,0060392886
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,0671746065
17722,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,0553213458
17724,The Awakening,Kate Chopin/Margo Culley,0393960579
17726,Go Down  Moses,William Faulkner,0679732179
17727,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,1563890828
17728,The House of Mirth,Edith Wharton/Nina Bawden,1844082938
17730,House of Mirth,Edith Wharton,1600962203
17733,The House of Mirth,Edith Wharton/Jeffrey Meyers,1593081049
17735,Light (Kefahuchi Tract  #1),M. John Harrison,0553382950
17743,Beautiful Evidence,Edward R. Tufte,0961392177
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,0961392169
17761,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,3548256422
17762,Manöver um Feuerland (The Far Side of the World) (Aubrey/Maturin Book 10),Patrick O'Brian,3548254438
17766,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,073931565X
17770,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,039700804X
17778,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,3548254357
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,0141001828
17781,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,0515128554
17783,Corazón de mar (Gallagher  #3),Nora Roberts/Juan Larrea,8466307257
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,0312300336
17798,Fads and Fallacies in the Name of Science,Martin Gardner,0486203948
17799,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,0099448572
17800,Dance Dance Dance,Haruki Murakami,0099448769
17803,After Dark,Haruki Murakami/Jay Rubin,0307265838
17804,Vintage Murakami,Haruki Murakami,1400033969
17807,Gravitation #2,Maki Murakami,848449487X
17828,The Master and Margarita,Mikhail Bulgakov/Michael Karpelson,1411683056
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,0533017424
17837,Мастер и Маргарита,Mikhail Bulgakov/Михаил Булгаков,5040019521
17841,Foucault's Pendulum,Umberto Eco/William Weaver,015603297X
17845,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,0743464796
17846,The House of Mirth,Edith Wharton/Jeffrey Meyers,1593081537
17850,The House of Mirth,Edith Wharton/R.W.B. Lewis,0814749763
17861,The Family Trade (The Merchant Princes  #1),Charles Stross,0765348217
17862,Toast  and Other Stories,Charles Stross,0809556030
17863,Accelerando,Charles Stross,0441014151
17866,Glasshouse,Charles Stross,0441014038
17867,The Hidden Family (The Merchant Princes  #2),Charles Stross,0765352052
17872,Lobsters,Charles Stross/Shandra Marie/Jared Doreck,1884612466
17873,Antibodies,Charles Stross/Shandra Marie/Jared Doreck,1884612474
17876,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,Fyodor Dostoyevsky/Andrew R. MacAndrew/Ben Marcus,0451529553
17877,The House of the Dead,Fyodor Dostoyevsky/Ergin Altay,0486434095
17878,The Village of Stepanchikovo,Fyodor Dostoyevsky/Ignat Avsey,0140446583
17879,Crime and Punishment,Fyodor Dostoyevsky/Larissa Volokhonsky/Richard Pevear,0679420290
17880,The Gambler,Fyodor Dostoyevsky/Jonathan Franzen,184391123X
17881,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,0140442529
17883,Notes from Underground & A Confession (Everyman's Library),A.D.P. Briggs/Leo Tolstoy/Fyodor Dostoyevsky,0460874489
17890,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,0140441794
17891,The Idiot,Fyodor Dostoyevsky/Constance Garnett,0486432130
17893,Netochka Nezvanova,Fyodor Dostoyevsky/Jane Kentish,0140444556
17905,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,Tom Stoppard,0571197515
17908,Rock 'n' Roll,Tom Stoppard,0802143075
